Nomor,Tanggal,Location Indicator,Nama UPT,Nama Bandara,Jam Operasional (jam),Jumlah Data Masuk,Ketersediaan Data (%),Catatan
2677,2025-06-14,WIOP,Pangsuma,Pangsuma,24,0,0.0,❌ Tidak ada data
2678,2025-06-14,WIOS,Tebelian,Tebelian,24,0,0.0,❌ Tidak ada data
2679,2025-06-14,WIPB,Sultan Mahmud Badaruddin II,Silampari,24,0,0.0,❌ Tidak ada data
2680,2025-06-14,WIPO,Radin Inten II,Gatot Soebroto,24,0,0.0,❌ Tidak ada data
2681,2025-06-14,WIPP,Sultan Mahmud Badaruddin II,Sultan Mahmud Badaruddin II,24,0,0.0,❌ Tidak ada data
2682,2025-06-14,WIPY,Sultan Mahmud Badaruddin II,Atung Bungsu,24,0,0.0,❌ Tidak ada data
2683,2025-06-14,WIRR,Budiarto,Budiarto,24,0,0.0,❌ Tidak ada data
2684,2025-06-14,WITC,Cut Nyak Dhien Nagan Raya,Cut Nyak Dhien Nagan Raya,24,24,50.0,✅ Lengkap
2685,2025-06-14,WITK,Sultan Iskandar Muda,Rembele,24,0,0.0,❌ Tidak ada data
2686,2025-06-14,WITN,Maimun Saleh,Maimun Saleh,24,24,50.0,✅ Lengkap
2687,2025-06-14,WITO,Sultan Iskandar Muda,Kuala Batu,24,0,0.0,❌ Tidak ada data
2688,2025-06-14,WITT,Sultan Iskandar Muda,Sultan Iskandar Muda,24,48,100.0,✅ Lengkap
2689,2025-06-15,WAAA,Sultan Hasanuddin,Sultan Hasanuddin,24,48,100.0,✅ Lengkap
2690,2025-06-15,WABA,Nabire,Waghete,24,0,0.0,❌ Tidak ada data
2691,2025-06-15,WABB,Frans Kaisiepo,Frans Kaisiepo,24,48,100.0,✅ Lengkap
2692,2025-06-15,WABF,Frans Kaisiepo,Numfoor,24,0,0.0,❌ Tidak ada data
2693,2025-06-15,WABG,Sentani,Kasonaweja,24,0,0.0,❌ Tidak ada data
2694,2025-06-15,WABI,Nabire,Douw Aturure,24,36,75.0,✅ Lengkap
2695,2025-06-15,WABO,Sudjarwo Tjondronegoro,Stevanus Rumbewas,24,24,50.0,✅ Lengkap
2696,2025-06-15,WADB,Sultan Muhammad Salahuddin,Sultan Muhammad Salahuddin,24,0,0.0,❌ Tidak ada data
2697,2025-06-15,WADD,I Gusti Ngurah Rai,I Gusti Ngurah Rai,24,0,0.0,❌ Tidak ada data
2698,2025-06-15,WADL,Zainuddin Abdul Madjid,Zainuddin Abdul Madjid,24,0,0.0,❌ Tidak ada data
2699,2025-06-15,WADS,Sultan Muhammad Kaharuddin,Sultan Muhammad Kaharuddin,24,0,0.0,❌ Tidak ada data
2700,2025-06-15,WADY,Banyuwangi,Banyuwangi,24,0,0.0,❌ Tidak ada data
2701,2025-06-15,WAEE,Sultan Babullah,Sultan Babullah,24,45,93.75,✅ Lengkap
2702,2025-06-15,WAEG,Gamar Malamo,Gamar Malamo,24,24,50.0,✅ Lengkap
2703,2025-06-15,WAEJ,Sultan Babullah,Gebe,24,0,0.0,❌ Tidak ada data
2704,2025-06-15,WAEK,Sultan Babullah,Kuabang,24,0,0.0,❌ Tidak ada data
2705,2025-06-15,WAEL,Oesman Sadik,Oesman Sadik,24,35,72.92,✅ Lengkap
2706,2025-06-15,WAEM,Sultan Babullah,Buli,24,0,0.0,❌ Tidak ada data
2707,2025-06-15,WAES,Emalamo,Emalamo,24,24,50.0,✅ Lengkap
2708,2025-06-15,WAEW,Lanud Leo Wattimena,Pitu,24,24,50.0,✅ Lengkap
2709,2025-06-15,WAFB,Toraja,Toraja,24,14,29.17,⚠️ Kurang dari 50%
2710,2025-06-15,WAFD,Andi Jemma,Lagaligo,24,0,0.0,❌ Tidak ada data
2711,2025-06-15,WAFF,Mutiara Sis-Al Jufri,Mutiara Sis-Al Jufri,24,48,100.0,✅ Lengkap
2712,2025-06-15,WAFJ,Tampa Padang,Tampa Padang,24,48,100.0,✅ Lengkap
2713,2025-06-15,WAFK,Andi Jemma,Rampi,24,0,0.0,❌ Tidak ada data
2714,2025-06-15,WAFL,Sultan Bantilan,Sultan Bantilan,24,24,50.0,✅ Lengkap
2715,2025-06-15,WAFM,Andi Jemma,Andi Jemma,24,31,64.58,✅ Lengkap
2716,2025-06-15,WAFN,Andi Jemma,Seko,24,0,0.0,❌ Tidak ada data
2717,2025-06-15,WAFO,Mutiara Sis-Al Jufri,Morowali,24,0,0.0,❌ Tidak ada data
2718,2025-06-15,WAFP,Kasiguncu,Kasiguncu,24,24,50.0,✅ Lengkap
2719,2025-06-15,WAFU,Syukuran Aminuddin Amir,Tanjung Api,24,0,0.0,❌ Tidak ada data
2720,2025-06-15,WAFW,Syukuran Aminuddin Amir,Syukuran Aminuddin Amir,24,48,100.0,✅ Lengkap
2721,2025-06-15,WAFY,Mutiara Sis-Al Jufri,Pogogul,24,0,0.0,❌ Tidak ada data
2722,2025-06-15,WAFZ,Djalaluddin,Panua Pohuwato,24,0,0.0,❌ Tidak ada data
2723,2025-06-15,WAGA,Tjilik Riwut,Kuala Kurun,24,0,0.0,❌ Tidak ada data
2724,2025-06-15,WAGB,Beringin,Hajji Muhammad Sidik,24,0,0.0,❌ Tidak ada data
2725,2025-06-15,WAGF,H. Asan,Kuala Pembuang,24,0,0.0,❌ Tidak ada data
2726,2025-06-15,WAGG,Tjilik Riwut,Tjilik Riwut,24,0,0.0,❌ Tidak ada data
2727,2025-06-15,WAGI,Iskandar,Iskandar,24,0,0.0,❌ Tidak ada data
2728,2025-06-15,WAGM,Sanggu,Sanggu,24,0,0.0,❌ Tidak ada data
2729,2025-06-15,WAGP,Beringin,Purukcahu,24,0,0.0,❌ Tidak ada data
2730,2025-06-15,WAGS,H. Asan,H. Asan,24,0,0.0,❌ Tidak ada data
2731,2025-06-15,WAHH,Lanud Adisutjipto,Adisutjipto,24,29,60.42,✅ Lengkap
2732,2025-06-15,WAHI,Yogyakarta,Yogyakarta,24,48,100.0,✅ Lengkap
2733,2025-06-15,WAHL,Tunggul Wulung,Tunggul Wulung,24,0,0.0,❌ Tidak ada data
2734,2025-06-15,WAHQ,Lanud Adi Soemarmo,Adi Soemarmo,24,0,0.0,❌ Tidak ada data
2735,2025-06-15,WAHS,Ahmad Yani,Jenderal Ahmad Yani,24,0,0.0,❌ Tidak ada data
2736,2025-06-15,WAHU,Ahmad Yani,Dewadaru,24,0,0.0,❌ Tidak ada data
2737,2025-06-15,WAJI,Torea,Mararena,24,16,33.33,⚠️ Kurang dari 50%
2738,2025-06-15,WAJJ,Sentani,Sentani,24,48,100.0,✅ Lengkap
2739,2025-06-15,WAJO,Wamena,Oksibil,24,0,0.0,❌ Tidak ada data
2740,2025-06-15,WAJS,Sentani,Senggeh,24,0,0.0,❌ Tidak ada data
2741,2025-06-15,WAKG,Mozez Kilangin,Ewer,24,0,0.0,❌ Tidak ada data
2742,2025-06-15,WAKJ,Mopah,Kimaam,24,0,0.0,❌ Tidak ada data
2743,2025-06-15,WAKK,Mopah,Mopah,24,48,100.0,✅ Lengkap
2744,2025-06-15,WAKO,Mopah,Okaba,24,0,0.0,❌ Tidak ada data
2745,2025-06-15,WAKP,Mopah,Kepi,24,0,0.0,❌ Tidak ada data
2746,2025-06-15,WAKT,Tanah Merah,Tanah Merah,24,24,50.0,✅ Lengkap
2747,2025-06-15,WALE,Sultan Aji Muhammad Sulaiman Sepinggan,Melak,24,0,0.0,❌ Tidak ada data
2748,2025-06-15,WALL,Sultan Aji Muhammad Sulaiman Sepinggan,Sultan Aji Muhammad Sulaiman,24,0,0.0,❌ Tidak ada data
2749,2025-06-15,WALS,Ajipangeran Tumenggung Pranoto,Ajipangeran Tumenggung Pranoto,24,0,0.0,❌ Tidak ada data
2750,2025-06-15,WAMG,Djalaluddin,Djalaluddin,24,48,100.0,✅ Lengkap
2751,2025-06-15,WAMH,Naha,Naha,24,48,100.0,✅ Lengkap
2752,2025-06-15,WAMI,Sam Ratulangi,Bolaang Mongondow,24,0,0.0,❌ Tidak ada data
2753,2025-06-15,WAMM,Sam Ratulangi,Sam Ratulangi,24,48,100.0,✅ Lengkap
2754,2025-06-15,WAMN,Sam Ratulangi,Melonguane,24,35,72.92,✅ Lengkap
2755,2025-06-15,WAMS,Sam Ratulangi,Miangas,24,0,0.0,❌ Tidak ada data
2756,2025-06-15,WAOC,Gusti Syamsir Alam,Bersujud,24,0,0.0,❌ Tidak ada data
2757,2025-06-15,WAOK,Gusti Syamsir Alam,Gusti Syamsir Alam,24,0,0.0,❌ Tidak ada data
2758,2025-06-15,WAON,Syamsudin Noor,Tanjung Warukin,24,0,0.0,❌ Tidak ada data
2759,2025-06-15,WAOO,Syamsudin Noor,Syamsudin Noor,24,0,0.0,❌ Tidak ada data
2760,2025-06-15,WAPA,Amahai,Amahai,24,48,100.0,✅ Lengkap
2761,2025-06-15,WAPC,Bandaneira,Bandaneira,24,24,50.0,✅ Lengkap
2762,2025-06-15,WAPD,Pattimura,Dobo,24,0,0.0,❌ Tidak ada data
2763,2025-06-15,WAPF,Karel Sadsuitubun,Karel Sadsuitubun,24,24,50.0,✅ Lengkap
2764,2025-06-15,WAPG,Pattimura,Namrole,24,0,0.0,❌ Tidak ada data
2765,2025-06-15,WAPM,Pattimura,Jos Orno Imsula,24,0,0.0,❌ Tidak ada data
2766,2025-06-15,WAPN,Namlea,Namniwel,24,24,50.0,✅ Lengkap
2767,2025-06-15,WAPO,Pattimura,Larat,24,0,0.0,❌ Tidak ada data
2768,2025-06-15,WAPP,Pattimura,Pattimura,24,48,100.0,✅ Lengkap
2769,2025-06-15,WAPS,Mathilda Batlayeri,Mathilda Batlayeri,24,24,50.0,✅ Lengkap
2770,2025-06-15,WAPU,Kuffar,Kuffar,24,24,50.0,✅ Lengkap
2771,2025-06-15,WAPV,Amahai,Wahai,24,0,0.0,❌ Tidak ada data
2772,2025-06-15,WAQA,Nunukan,Nunukan,24,0,0.0,❌ Tidak ada data
2773,2025-06-15,WAQC,Kalimarau,Maratua,24,0,0.0,❌ Tidak ada data
2774,2025-06-15,WAQD,Tanjung Harapan,Tanjung Harapan,24,0,0.0,❌ Tidak ada data
2775,2025-06-15,WAQJ,Yuvai Semaring,Yuvai Semaring,24,0,0.0,❌ Tidak ada data
2776,2025-06-15,WAQL,Tanjung Harapan,Long Apung,24,0,0.0,❌ Tidak ada data
2777,2025-06-15,WAQM,Tanjung Harapan,Kol. Robert Atty Bessing,24,0,0.0,❌ Tidak ada data
2778,2025-06-15,WAQQ,Juwata,Juwata,24,0,0.0,❌ Tidak ada data
2779,2025-06-15,WAQT,Kalimarau,Kalimarau,24,0,0.0,❌ Tidak ada data
2780,2025-06-15,WARA,Lanud Abdulrachman Saleh,Abdulrachman Saleh,24,0,0.0,❌ Tidak ada data
2781,2025-06-15,WARC,Ahmad Yani,Ngloram,24,0,0.0,❌ Tidak ada data
2782,2025-06-15,WARD,Dhoho,Dhoho,24,0,0.0,❌ Tidak ada data
2783,2025-06-15,WARE,Banyuwangi,Noto Hadinegoro,24,0,0.0,❌ Tidak ada data
2784,2025-06-15,WARR,Juanda,Juanda,24,0,0.0,❌ Tidak ada data
2785,2025-06-15,WART,Trunojoyo,Trunojoyo,24,0,0.0,❌ Tidak ada data
2786,2025-06-15,WARW,Sangkapura,Harun Thohir,24,0,0.0,❌ Tidak ada data
2787,2025-06-15,WASA,Domine Eduard Osok,Ayawasi,24,0,0.0,❌ Tidak ada data
2788,2025-06-15,WASF,Torea,Siboru,24,48,100.0,✅ Lengkap
2789,2025-06-15,WASI,Domine Eduard Osok,Inanwatan,24,0,0.0,❌ Tidak ada data
2790,2025-06-15,WASK,Utarom,Utarom,24,23,47.92,⚠️ Kurang dari 50%
2791,2025-06-15,WASN,Domine Eduard Osok,Marinda,24,0,0.0,❌ Tidak ada data
2792,2025-06-15,WASO,Rendani,Babo,24,0,0.0,❌ Tidak ada data
2793,2025-06-15,WASS,Domine Eduard Osok,Domine Eduard Osok,24,48,100.0,✅ Lengkap
2794,2025-06-15,WAST,Domine Eduard Osok,Teminabuan,24,0,0.0,❌ Tidak ada data
2795,2025-06-15,WASU,Domine Eduard Osok,Kambuaya,24,0,0.0,❌ Tidak ada data
2796,2025-06-15,WATA,Eltari,A. A. Bere Tallo,24,0,0.0,❌ Tidak ada data
2797,2025-06-15,WATB,Frans Sales Lega,Soa,24,0,0.0,❌ Tidak ada data
2798,2025-06-15,WATC,Fransiskus Xaverius Seda,Fransiskus Xaverius Seda,24,0,0.0,❌ Tidak ada data
2799,2025-06-15,WATE,Fransiskus Xaverius Seda,H. Hasan Aroeboesman,24,0,0.0,❌ Tidak ada data
2800,2025-06-15,WATG,Frans Sales Lega,Frans Sales Lega,24,0,0.0,❌ Tidak ada data
2801,2025-06-15,WATK,Umbu Mehang Kunda,Lede Kalumbang,24,0,0.0,❌ Tidak ada data
2802,2025-06-15,WATL,Gewayantana,Gewayantana,24,0,0.0,❌ Tidak ada data
2803,2025-06-15,WATM,Mali,Mali,24,0,0.0,❌ Tidak ada data
2804,2025-06-15,WATO,Komodo,Komodo,24,0,0.0,❌ Tidak ada data
2805,2025-06-15,WATQ,Pattimura,John Becker,24,0,0.0,❌ Tidak ada data
2806,2025-06-15,WATR,David Constantijn Saudale,David Constantijn Saudale,24,0,0.0,❌ Tidak ada data
2807,2025-06-15,WATS,Tardamu,Tardamu,24,0,0.0,❌ Tidak ada data
2808,2025-06-15,WATT,Eltari,El Tari,24,0,0.0,❌ Tidak ada data
2809,2025-06-15,WATU,Umbu Mehang Kunda,Umbu Mehang Kunda,24,0,0.0,❌ Tidak ada data
2810,2025-06-15,WATW,Eltari,Wunopito,24,0,0.0,❌ Tidak ada data
2811,2025-06-15,WAUB,Rendani,Bintuni,24,0,0.0,❌ Tidak ada data
2812,2025-06-15,WAUU,Rendani,Rendani,24,46,95.83,✅ Lengkap
2813,2025-06-15,WAUW,Rendani,Wasior,24,0,0.0,❌ Tidak ada data
2814,2025-06-15,WAVD,Wamena,Nop Goliat Dekai,24,0,0.0,❌ Tidak ada data
2815,2025-06-15,WAVV,Wamena,Wamena,24,49,102.08,✅ Lengkap
2816,2025-06-15,WAWB,Beto Ambari,Betoambari,24,24,50.0,✅ Lengkap
2817,2025-06-15,WAWD,Beto Ambari,Matahora,24,0,0.0,❌ Tidak ada data
2818,2025-06-15,WAWH,Sultan Hasanuddin,H. Aroeppala,24,0,0.0,❌ Tidak ada data
2819,2025-06-15,WAWN,Sultan Hasanuddin,Arung Palakka,24,0,0.0,❌ Tidak ada data
2820,2025-06-15,WAWP,Sangia Ni Bandera,Sangia Nibandera,24,48,100.0,✅ Lengkap
2821,2025-06-15,WAWR,Beto Ambari,Sugimanuru,24,0,0.0,❌ Tidak ada data
2822,2025-06-15,WAWW,Lanud Haluoleo,Haluoleo,24,27,56.25,✅ Lengkap
2823,2025-06-15,WAYE,Enarotali,Enarotali,24,17,35.42,⚠️ Kurang dari 50%
2824,2025-06-15,WAYL,Mozez Kilangin,Ilaga,24,0,0.0,❌ Tidak ada data
2825,2025-06-15,WAYY,Mozez Kilangin,Mozez Kilangin,24,48,100.0,✅ Lengkap
2826,2025-06-15,WIBB,Sultan Syarif Kasim II,Sultan Syarif Kasim II,24,48,100.0,✅ Lengkap
2827,2025-06-15,WIBD,Sultan Syarif Kasim II,Pinang Kampai,24,0,0.0,❌ Tidak ada data
2828,2025-06-15,WIBG,Sultan Syarif Kasim II,Tuanku Tambusai,24,0,0.0,❌ Tidak ada data
2829,2025-06-15,WIBJ,Japura,Japura,24,48,100.0,✅ Lengkap
2830,2025-06-15,WICA,Kertajati,Kertajati,24,0,0.0,❌ Tidak ada data
2831,2025-06-15,WICC,Lanud Husein Sastranegara,Husein Sastranegara,24,0,0.0,❌ Tidak ada data
2832,2025-06-15,WICD,Kertajati,Cakrabhuwana,24,0,0.0,❌ Tidak ada data
2833,2025-06-15,WICN,Tunggul Wulung,Nusawiru,24,0,0.0,❌ Tidak ada data
2834,2025-06-15,WIDD,Hang Nadim,Hang Nadim,24,48,100.0,✅ Lengkap
2835,2025-06-15,WIDL,Tarempa,Letung,24,0,0.0,❌ Tidak ada data
2836,2025-06-15,WIDM,Tarempa,Matak,24,0,0.0,❌ Tidak ada data
2837,2025-06-15,WIDN,Raja Hajji Fisabilillah,Raja Hajji Fisabilillah,24,48,100.0,✅ Lengkap
2838,2025-06-15,WIDO,Lanud Raden Sadjad,Ranai,24,24,50.0,✅ Lengkap
2839,2025-06-15,WIDS,Dabo,Dabo,24,24,50.0,✅ Lengkap
2840,2025-06-15,WIDT,Raja Hajji Abdullah,Raja Hajji Abdullah,24,48,100.0,✅ Lengkap
2841,2025-06-15,WIEB,Minangkabau,Mentawai,24,0,0.0,❌ Tidak ada data
2842,2025-06-15,WIEE,Minangkabau,Minangkabau,24,49,102.08,✅ Lengkap
2843,2025-06-15,WIGE,Fatmawati Soekarno,Enggano,24,0,0.0,❌ Tidak ada data
2844,2025-06-15,WIGG,Fatmawati Soekarno,Fatmawati Soekarno,24,0,0.0,❌ Tidak ada data
2845,2025-06-15,WIGM,Fatmawati Soekarno,Mukomuko,24,0,0.0,❌ Tidak ada data
2846,2025-06-15,WIHH,Lanud Halim Perdanakusuma,Halim Perdana Kusuma,24,18,37.5,⚠️ Kurang dari 50%
2847,2025-06-15,WIII,Soekarno Hatta,Soekarno Hatta,24,0,0.0,❌ Tidak ada data
2848,2025-06-15,WIJB,Sultan Thaha,Muara Bungo,24,0,0.0,❌ Tidak ada data
2849,2025-06-15,WIJI,Depati Parbo,Depati Parbo,24,0,0.0,❌ Tidak ada data
2850,2025-06-15,WIJJ,Sultan Thaha,Sultan Thaha,24,0,0.0,❌ Tidak ada data
2851,2025-06-15,WIKK,Depati Amir,Depati Amir,24,0,0.0,❌ Tidak ada data
2852,2025-06-15,WIKT,H.AS. Hanandjoeddin,H.AS. Hanandjoeddin,24,0,0.0,❌ Tidak ada data
2853,2025-06-15,WILL,Radin Inten II,Radin Inten II,24,0,0.0,❌ Tidak ada data
2854,2025-06-15,WILP,Radin Inten II,Muhammad Taufiq Kiemas,24,0,0.0,❌ Tidak ada data
2855,2025-06-15,WIMA,Malikussaleh,Malikussaleh,24,24,50.0,✅ Lengkap
2856,2025-06-15,WIMB,Binaka,Binaka,24,48,100.0,✅ Lengkap
2857,2025-06-15,WIME,Aek Godang,Aek Godang,24,48,100.0,✅ Lengkap
2858,2025-06-15,WIMF,Kualanamu,Jenderal Besar Abdul Haris Nasution,24,0,0.0,❌ Tidak ada data
2859,2025-06-15,WIML,Sultan Iskandar Muda,Lasikin,24,0,0.0,❌ Tidak ada data
2860,2025-06-15,WIMM,Kualanamu,Kualanamu Internasional,24,48,100.0,✅ Lengkap
2861,2025-06-15,WIMN,Silangit,Raja Sisingamangaraja XII,24,45,93.75,✅ Lengkap
2862,2025-06-15,WIMP,Silangit,Sibisa,24,0,0.0,❌ Tidak ada data
2863,2025-06-15,WIMS,FL Tobing,DR Ferdinand Lumban Tobing,24,48,100.0,✅ Lengkap
2864,2025-06-15,WIMU,Sultan Iskandar Muda,Alas Leuser,24,0,0.0,❌ Tidak ada data
2865,2025-06-15,WIOD,Singkawang,Singkawang,24,0,0.0,❌ Tidak ada data
2866,2025-06-15,WIOG,Nangapinoh,Nangapinoh,24,0,0.0,❌ Tidak ada data
2867,2025-06-15,WIOK,Rahadi Oesman,Rahadi Oesman,24,0,0.0,❌ Tidak ada data
2868,2025-06-15,WIOO,Supadio,Supadio,24,0,0.0,❌ Tidak ada data
2869,2025-06-15,WIOP,Pangsuma,Pangsuma,24,0,0.0,❌ Tidak ada data
2870,2025-06-15,WIOS,Tebelian,Tebelian,24,0,0.0,❌ Tidak ada data
2871,2025-06-15,WIPB,Sultan Mahmud Badaruddin II,Silampari,24,0,0.0,❌ Tidak ada data
2872,2025-06-15,WIPO,Radin Inten II,Gatot Soebroto,24,0,0.0,❌ Tidak ada data
2873,2025-06-15,WIPP,Sultan Mahmud Badaruddin II,Sultan Mahmud Badaruddin II,24,0,0.0,❌ Tidak ada data
2874,2025-06-15,WIPY,Sultan Mahmud Badaruddin II,Atung Bungsu,24,0,0.0,❌ Tidak ada data
2875,2025-06-15,WIRR,Budiarto,Budiarto,24,0,0.0,❌ Tidak ada data
2876,2025-06-15,WITC,Cut Nyak Dhien Nagan Raya,Cut Nyak Dhien Nagan Raya,24,24,50.0,✅ Lengkap
2877,2025-06-15,WITK,Sultan Iskandar Muda,Rembele,24,0,0.0,❌ Tidak ada data
2878,2025-06-15,WITN,Maimun Saleh,Maimun Saleh,24,24,50.0,✅ Lengkap
2879,2025-06-15,WITO,Sultan Iskandar Muda,Kuala Batu,24,0,0.0,❌ Tidak ada data
2880,2025-06-15,WITT,Sultan Iskandar Muda,Sultan Iskandar Muda,24,48,100.0,✅ Lengkap
2881,2025-06-16,WAAA,Sultan Hasanuddin,Sultan Hasanuddin,24,48,100.0,✅ Lengkap
2882,2025-06-16,WABA,Nabire,Waghete,24,0,0.0,❌ Tidak ada data
2883,2025-06-16,WABB,Frans Kaisiepo,Frans Kaisiepo,24,46,95.83,✅ Lengkap
2884,2025-06-16,WABF,Frans Kaisiepo,Numfoor,24,0,0.0,❌ Tidak ada data
2885,2025-06-16,WABG,Sentani,Kasonaweja,24,0,0.0,❌ Tidak ada data
2886,2025-06-16,WABI,Nabire,Douw Aturure,24,36,75.0,✅ Lengkap
2887,2025-06-16,WABO,Sudjarwo Tjondronegoro,Stevanus Rumbewas,24,24,50.0,✅ Lengkap
2888,2025-06-16,WADB,Sultan Muhammad Salahuddin,Sultan Muhammad Salahuddin,24,0,0.0,❌ Tidak ada data
2889,2025-06-16,WADD,I Gusti Ngurah Rai,I Gusti Ngurah Rai,24,0,0.0,❌ Tidak ada data
2890,2025-06-16,WADL,Zainuddin Abdul Madjid,Zainuddin Abdul Madjid,24,0,0.0,❌ Tidak ada data
2891,2025-06-16,WADS,Sultan Muhammad Kaharuddin,Sultan Muhammad Kaharuddin,24,0,0.0,❌ Tidak ada data
2892,2025-06-16,WADY,Banyuwangi,Banyuwangi,24,0,0.0,❌ Tidak ada data
2893,2025-06-16,WAEE,Sultan Babullah,Sultan Babullah,24,48,100.0,✅ Lengkap
2894,2025-06-16,WAEG,Gamar Malamo,Gamar Malamo,24,24,50.0,✅ Lengkap
2895,2025-06-16,WAEJ,Sultan Babullah,Gebe,24,0,0.0,❌ Tidak ada data
2896,2025-06-16,WAEK,Sultan Babullah,Kuabang,24,0,0.0,❌ Tidak ada data
2897,2025-06-16,WAEL,Oesman Sadik,Oesman Sadik,24,36,75.0,✅ Lengkap
2898,2025-06-16,WAEM,Sultan Babullah,Buli,24,0,0.0,❌ Tidak ada data
2899,2025-06-16,WAES,Emalamo,Emalamo,24,24,50.0,✅ Lengkap
2900,2025-06-16,WAEW,Lanud Leo Wattimena,Pitu,24,9,18.75,⚠️ Kurang dari 50%
2901,2025-06-16,WAFB,Toraja,Toraja,24,14,29.17,⚠️ Kurang dari 50%
2902,2025-06-16,WAFD,Andi Jemma,Lagaligo,24,0,0.0,❌ Tidak ada data
2903,2025-06-16,WAFF,Mutiara Sis-Al Jufri,Mutiara Sis-Al Jufri,24,48,100.0,✅ Lengkap
2904,2025-06-16,WAFJ,Tampa Padang,Tampa Padang,24,48,100.0,✅ Lengkap
2905,2025-06-16,WAFK,Andi Jemma,Rampi,24,0,0.0,❌ Tidak ada data
2906,2025-06-16,WAFL,Sultan Bantilan,Sultan Bantilan,24,24,50.0,✅ Lengkap
2907,2025-06-16,WAFM,Andi Jemma,Andi Jemma,24,34,70.83,✅ Lengkap
2908,2025-06-16,WAFN,Andi Jemma,Seko,24,0,0.0,❌ Tidak ada data
2909,2025-06-16,WAFO,Mutiara Sis-Al Jufri,Morowali,24,0,0.0,❌ Tidak ada data
2910,2025-06-16,WAFP,Kasiguncu,Kasiguncu,24,24,50.0,✅ Lengkap
2911,2025-06-16,WAFU,Syukuran Aminuddin Amir,Tanjung Api,24,0,0.0,❌ Tidak ada data
2912,2025-06-16,WAFW,Syukuran Aminuddin Amir,Syukuran Aminuddin Amir,24,48,100.0,✅ Lengkap
2913,2025-06-16,WAFY,Mutiara Sis-Al Jufri,Pogogul,24,0,0.0,❌ Tidak ada data
2914,2025-06-16,WAFZ,Djalaluddin,Panua Pohuwato,24,0,0.0,❌ Tidak ada data
2915,2025-06-16,WAGA,Tjilik Riwut,Kuala Kurun,24,0,0.0,❌ Tidak ada data
2916,2025-06-16,WAGB,Beringin,Hajji Muhammad Sidik,24,0,0.0,❌ Tidak ada data
2917,2025-06-16,WAGF,H. Asan,Kuala Pembuang,24,0,0.0,❌ Tidak ada data
2918,2025-06-16,WAGG,Tjilik Riwut,Tjilik Riwut,24,0,0.0,❌ Tidak ada data
2919,2025-06-16,WAGI,Iskandar,Iskandar,24,0,0.0,❌ Tidak ada data
2920,2025-06-16,WAGM,Sanggu,Sanggu,24,0,0.0,❌ Tidak ada data
2921,2025-06-16,WAGP,Beringin,Purukcahu,24,0,0.0,❌ Tidak ada data
2922,2025-06-16,WAGS,H. Asan,H. Asan,24,0,0.0,❌ Tidak ada data
2923,2025-06-16,WAHH,Lanud Adisutjipto,Adisutjipto,24,16,33.33,⚠️ Kurang dari 50%
2924,2025-06-16,WAHI,Yogyakarta,Yogyakarta,24,48,100.0,✅ Lengkap
2925,2025-06-16,WAHL,Tunggul Wulung,Tunggul Wulung,24,0,0.0,❌ Tidak ada data
2926,2025-06-16,WAHQ,Lanud Adi Soemarmo,Adi Soemarmo,24,0,0.0,❌ Tidak ada data
2927,2025-06-16,WAHS,Ahmad Yani,Jenderal Ahmad Yani,24,0,0.0,❌ Tidak ada data
2928,2025-06-16,WAHU,Ahmad Yani,Dewadaru,24,0,0.0,❌ Tidak ada data
2929,2025-06-16,WAJI,Torea,Mararena,24,12,25.0,⚠️ Kurang dari 50%
2930,2025-06-16,WAJJ,Sentani,Sentani,24,48,100.0,✅ Lengkap
2931,2025-06-16,WAJO,Wamena,Oksibil,24,0,0.0,❌ Tidak ada data
2932,2025-06-16,WAJS,Sentani,Senggeh,24,0,0.0,❌ Tidak ada data
2933,2025-06-16,WAKG,Mozez Kilangin,Ewer,24,0,0.0,❌ Tidak ada data
2934,2025-06-16,WAKJ,Mopah,Kimaam,24,0,0.0,❌ Tidak ada data
2935,2025-06-16,WAKK,Mopah,Mopah,24,48,100.0,✅ Lengkap
2936,2025-06-16,WAKO,Mopah,Okaba,24,0,0.0,❌ Tidak ada data
2937,2025-06-16,WAKP,Mopah,Kepi,24,0,0.0,❌ Tidak ada data
2938,2025-06-16,WAKT,Tanah Merah,Tanah Merah,24,23,47.92,⚠️ Kurang dari 50%
2939,2025-06-16,WALE,Sultan Aji Muhammad Sulaiman Sepinggan,Melak,24,0,0.0,❌ Tidak ada data
2940,2025-06-16,WALL,Sultan Aji Muhammad Sulaiman Sepinggan,Sultan Aji Muhammad Sulaiman,24,0,0.0,❌ Tidak ada data
2941,2025-06-16,WALS,Ajipangeran Tumenggung Pranoto,Ajipangeran Tumenggung Pranoto,24,0,0.0,❌ Tidak ada data
2942,2025-06-16,WAMG,Djalaluddin,Djalaluddin,24,48,100.0,✅ Lengkap
2943,2025-06-16,WAMH,Naha,Naha,24,48,100.0,✅ Lengkap
2944,2025-06-16,WAMI,Sam Ratulangi,Bolaang Mongondow,24,0,0.0,❌ Tidak ada data
2945,2025-06-16,WAMM,Sam Ratulangi,Sam Ratulangi,24,48,100.0,✅ Lengkap
2946,2025-06-16,WAMN,Sam Ratulangi,Melonguane,24,14,29.17,⚠️ Kurang dari 50%
2947,2025-06-16,WAMS,Sam Ratulangi,Miangas,24,0,0.0,❌ Tidak ada data
